rastid,stop_id,stop_name
1630,8588843,"Crissier, centre"
1630,8593817,"Crissier, Feleire"
1631,8588842,"Crissier, ch. du Bré"
1631,8595148,"Crissier, Chisaz"
1631,8588843,"Crissier, centre"
1632,8588842,"Crissier, ch. du Bré"
1633,8501165,Jouxtens-Mézery
1634,8501165,Jouxtens-Mézery
1635,8592140,"Le Mont-sur-Lausanne, Côtes"
1636,8592140,"Le Mont-sur-Lausanne, Côtes"
1636,8587853,"Le Mont-s.-Laus., Petit-Mont"
1637,8587853,"Le Mont-s.-Laus., Petit-Mont"
1638,8593845,"Le Mont-s.-Laus., Coppoz-Poste"
1639,8591964,"Epalinges, Bois-Murat"
1640,8591969,"Epalinges, Polny"
1641,8591963,"Epalinges, Biolleyre"
1641,8591969,"Epalinges, Polny"
1642,8591962,"Epalinges, Ballègue"
1642,8591963,"Epalinges, Biolleyre"
1642,8591967,"Epalinges, En Praz Bin"
1643,8587546,"Epalinges, Lion d'Or"
1644,8587546,"Epalinges, Lion d'Or"
1644,8591968,"Epalinges, Grand Chemin"
1645,8592073,"Lausanne, Molliettes"
1645,8587547,"Lausanne, Chalet à Matthey"
1645,8587548,"Lausanne, Vers-chez-les-Blanc"
1646,8587548,"Lausanne, Vers-chez-les-Blanc"
1646,8592073,"Lausanne, Molliettes"
1647,8592015,"Lausanne, Chevreuils"
1648,8592233,"Savigny, Publoz"
1649,8592230,"Savigny, Crêt-Rouge"
1650,8592229,"Savigny, Clair-Matin"
1651,8592229,"Savigny, Clair-Matin"
1651,8592231,"Savigny, Grange-la-Ville"
1652,8579250,"Mollie-Margot, centre"
1653,8591973,"Forel (Lavaux), Casard"
1654,8587545,"Essertes, Le Pralet"
1655,8582200,"Les Tavernes, collège"
1656,8582200,"Les Tavernes, collège"
1657,8582202,"Palézieux, En Plan"
1657,8504789,"Palézieux-Village, centre"
1658,8504789,"Palézieux-Village, centre"
1658,8579737,"Palézieux-Village, collège"
1659,8504790,"Ecoteaux, collège"
1660,8570443,"Maracon, bif."
1661,8570119,"Bière, gare"
1662,8501094,Apples
1663,8570079,"Apples, La Mottaz"
1664,8570076,"Clarmont, village"
1665,8570075,"Vaux-sur-Morges, Bugnon"
1666,8570100,"St-Saphorin-sur-Morges,village"
1666,8570101,"St-Saphorin-sur-Morges, Cornu"
1667,8570100,"St-Saphorin-sur-Morges,village"
1668,8570100,"St-Saphorin-sur-Morges,village"
1669,8570092,"Bremblens, bas du village"
1670,8595216,"Bussigny VD, gare sud"
1670,8501117,Bussigny
1671,8595216,"Bussigny VD, gare sud"
1671,8595217,"Bussigny VD, Vallon"
1671,8501117,Bussigny
1671,8595214,"Bussigny VD, Bosquet"
1671,8581914,"Bussigny VD, gare"
1672,8591931,"Bussigny VD, En Buyère"
1672,8591930,"Bussigny VD, Croix-de-Plan"
1673,8591935,"Crissier, Arc-en-Ciel"
1673,8591931,"Bussigny VD, En Buyère"
1673,8591930,"Bussigny VD, Croix-de-Plan"
1674,8593816,"Crissier, Marcolet"
1674,8595516,"Crissier, Mongevon"
1675,8588841,"Crissier, scierie"
1675,8592204,"Renens VD, Bois-Genoud"
1676,8592204,"Renens VD, Bois-Genoud"
1677,8592203,"Renens VD, Baumettes"
1678,8501165,Jouxtens-Mézery
1679,8501164,Cery-Fleur-de-Lys
1679,8501165,Jouxtens-Mézery
1680,8592140,"Le Mont-sur-Lausanne, Côtes"
1681,8592143,"Le Mont-sur-Lausanne, Martines"
1681,8592140,"Le Mont-sur-Lausanne, Côtes"
1681,8593249,"Le Mont-sur-Lausanne, Rionzi"
1682,8592019,"Lausanne, Clochatte"
1683,8592018,"Lausanne, Cigale"
1684,8591964,"Epalinges, Bois-Murat"
1685,8589525,"Epalinges, Planches"
1686,8591965,"Epalinges, centre"
1686,8591967,"Epalinges, En Praz Bin"
1686,8591966,"Epalinges, Croix-Blanche"
1687,8591965,"Epalinges, centre"
1688,8587547,"Lausanne, Chalet à Matthey"
1689,8587547,"Lausanne, Chalet à Matthey"
1690,8504172,"Savigny, Claie-aux-Moines"
1691,8592233,"Savigny, Publoz"
1692,8592232,"Savigny, Palaz"
1693,8592229,"Savigny, Clair-Matin"
1693,8592234,"Savigny, St-Amour"
1694,8592234,"Savigny, St-Amour"
1694,8592229,"Savigny, Clair-Matin"
1695,8592231,"Savigny, Grange-la-Ville"
1696,8591975,"Forel (Lavaux), Les Confréries"
1697,8582200,"Les Tavernes, collège"
1698,8582200,"Les Tavernes, collège"
1699,8582202,"Palézieux, En Plan"
1700,8582202,"Palézieux, En Plan"
1701,8504014,Palézieux
1702,8570441,"Ecoteaux, Platta-Pierraz"
1703,8504790,"Ecoteaux, collège"
1704,8570443,"Maracon, bif."
1704,8580690,"Maracon, La Crosettaz"
1705,8570119,"Bière, gare"
1706,8501083,Reverolle
1707,8570078,"Reverolle, village"
1708,8570075,"Vaux-sur-Morges, Bugnon"
1709,8570074,"Vaux-sur-Morges, village"
1710,8570074,"Vaux-sur-Morges, village"
1711,8570101,"St-Saphorin-sur-Morges, Cornu"
1712,8570099,"St-Saphorin-sur-Morges, Pavé"
1713,8570092,"Bremblens, bas du village"
1714,8570092,"Bremblens, bas du village"
1715,8592243,"Echandens, Riaz"
1716,8595217,"Bussigny VD, Vallon"
1717,8595214,"Bussigny VD, Bosquet"
1717,8595215,"Bussigny VD, Reculan"
1717,8595217,"Bussigny VD, Vallon"
1718,8595215,"Bussigny VD, Reculan"
1719,8591935,"Crissier, Arc-en-Ciel"
1719,8591958,"Ecublens VD, Suchet-Forêt"
1719,8591939,"Crissier, Zinguerie"
1720,8593815,"Crissier, Jura"
1720,8591939,"Crissier, Zinguerie"
1720,8591958,"Ecublens VD, Suchet-Forêt"
1721,8592214,"Renens VD, Industrie"
1721,8588840,"Crissier, ch. des Noutes"
1721,8592201,"Renens VD, 1er Mai"
1722,8592203,"Renens VD, Baumettes"
1722,8592205,"Renens VD, Borjod"
1722,8592220,"Renens VD, Saugiaz"
1722,8592201,"Renens VD, 1er Mai"
1723,8592212,"Renens VD, Follieu"
1723,8592203,"Renens VD, Baumettes"
1723,8592222,"Renens VD, Sur-la-Croix"
1723,8592208,"Renens VD, Bugnon"
1724,8592208,"Renens VD, Bugnon"
1725,8592176,"Prilly, Coudraie"
1725,8501164,Cery-Fleur-de-Lys
1726,8592176,"Prilly, Coudraie"
1726,8592030,"Lausanne, Désert"
1727,8591994,"Lausanne, Blécherette"
1728,8595005,"Le Mont-sur-Lausanne,Maillefer"
1729,8592092,"Lausanne, Piécettes"
1729,8592089,"Lausanne, Pavement"
1729,8593249,"Le Mont-sur-Lausanne, Rionzi"
1729,8595004,"Lausanne, Entre-Bois"
1729,8592055,"Lausanne, Grangette"
1730,8592137,"Lausanne, Vivarium"
1730,8592019,"Lausanne, Clochatte"
1730,8592092,"Lausanne, Piécettes"
1731,8592066,"Lausanne, Libellules"
1731,8592054,"Lausanne, Grand Vennes"
1731,8592137,"Lausanne, Vivarium"
1731,8592081,"Lausanne, Montolieu"
1731,8592018,"Lausanne, Cigale"
1731,8591977,"Lausanne, Abeilles"
1732,8591977,"Lausanne, Abeilles"
1732,8591964,"Epalinges, Bois-Murat"
1733,8592128,"Lausanne, Vennes"
1733,8591971,"Epalinges, Tuileries"
1733,8579239,"Epalinges, Croisettes"
1733,8591964,"Epalinges, Bois-Murat"
1734,8579239,"Epalinges, Croisettes"
1734,8589525,"Epalinges, Planches"
1735,8591970,"Epalinges, Pré-d'Yverdon"
1736,8587550,"Montblesson, La Perronnaz"
1737,8592058,"Lausanne, Haute Combe"
1738,8504172,"Savigny, Claie-aux-Moines"
1739,8592233,"Savigny, Publoz"
1740,8592228,"Savigny, ancienne poste"
1741,8592232,"Savigny, Palaz"
1742,8592232,"Savigny, Palaz"
1742,8592230,"Savigny, Crêt-Rouge"
1743,8591975,"Forel (Lavaux), Les Confréries"
1744,8579251,"Forel (Lavaux), Cornes de Cerf"
1744,8591975,"Forel (Lavaux), Les Confréries"
1745,8579251,"Forel (Lavaux), Cornes de Cerf"
1746,8582199,"Les Thioleyres, village"
1747,8578927,"Palézieux, zone ind. En Grivaz"
1748,8578927,"Palézieux, zone ind. En Grivaz"
1748,8504014,Palézieux
1748,8570440,"Palézieux, gare"
1749,8570440,"Palézieux, gare"
1749,8504014,Palézieux
1750,8570441,"Ecoteaux, Platta-Pierraz"
1751,8570442,"Ecoteaux, laiterie"
1751,8504790,"Ecoteaux, collège"
1752,8580690,"Maracon, La Crosettaz"
1752,8504790,"Ecoteaux, collège"
1753,8501096,Bière
1753,8570119,"Bière, gare"
1754,8570119,"Bière, gare"
1754,8501096,Bière
1755,8570075,"Vaux-sur-Morges, Bugnon"
1756,8570074,"Vaux-sur-Morges, village"
1757,8570098,"Echichens, Haute-Pierre"
1758,8588875,"Echandens, centre"
1759,8592243,"Echandens, Riaz"
1760,8592244,"Echandens, Chocolatière"
1761,8595215,"Bussigny VD, Reculan"
1762,8591955,"Ecublens VD, place de sport"
1763,8591955,"Ecublens VD, place de sport"
1763,8591953,"Ecublens VD, Parc"
1763,8591958,"Ecublens VD, Suchet-Forêt"
1764,8593869,"Chavannes-près-Renens,Glycines"
1764,8530749,"Renens VD, gare"
1764,8591958,"Ecublens VD, Suchet-Forêt"
1764,8501218,"Ecublens VD, Epenex"
1765,8530749,"Renens VD, gare"
1765,8588839,"Renens VD, av. du 14 Avril"
1765,8588838,"Renens VD, gare nord"
1765,8588983,"Renens VD, gare sud"
1765,8593869,"Chavannes-près-Renens,Glycines"
1765,8592214,"Renens VD, Industrie"
1765,8501118,Renens VD
1765,8592202,"Renens VD, Avenir"
1765,8592201,"Renens VD, 1er Mai"
1765,8592200,"Renens VD, 1er Août"
1766,8592201,"Renens VD, 1er Mai"
1766,8592220,"Renens VD, Saugiaz"
1766,8592213,"Renens VD, Hôtel-de-Ville"
1766,8592205,"Renens VD, Borjod"
1766,8592202,"Renens VD, Avenir"
1766,8592221,"Renens VD, Sous l'Eglise"
1767,8592208,"Renens VD, Bugnon"
1767,8592212,"Renens VD, Follieu"
1767,8592222,"Renens VD, Sur-la-Croix"
1767,8592206,"Renens VD, Bourg-Dessus"
1767,8592205,"Renens VD, Borjod"
1768,8592207,"Renens VD, Broye"
1768,8592192,"Prilly, Perréaz"
1768,8592208,"Renens VD, Bugnon"
1768,8592178,"Prilly, église"
1769,8592192,"Prilly, Perréaz"
1769,8592175,"Prilly, Chasseur"
1769,8501163,Prilly-Chasseur
1769,8592176,"Prilly, Coudraie"
1770,8592030,"Lausanne, Désert"
1770,8592176,"Prilly, Coudraie"
1770,8592087,"Lausanne, Parc Rivier"
1770,8592000,"Lausanne, Bossons"
1770,8592187,"Prilly, Mont-Goulin"
1770,8592107,"Lausanne, Rapille"
1771,8592056,"Lausanne, Grattapaille"
1771,8591996,"Lausanne, Bois-Gentil"
1771,8592088,"Lausanne, Parc Vélodrome"
1771,8592087,"Lausanne, Parc Rivier"
1771,8592000,"Lausanne, Bossons"
1772,8591996,"Lausanne, Bois-Gentil"
1772,8592088,"Lausanne, Parc Vélodrome"
1773,8587357,"Lausanne, Bellevaux"
1773,8595004,"Lausanne, Entre-Bois"
1773,8592089,"Lausanne, Pavement"
1773,8592047,"Lausanne, Forêt"
1773,8592055,"Lausanne, Grangette"
1774,8592016,"Lausanne, Chocolatière"
1774,8592099,"Lausanne, Praz-Berthoud"
1774,8592137,"Lausanne, Vivarium"
1774,8592066,"Lausanne, Libellules"
1774,8591997,"Lausanne, Boissonnet"
1774,8592054,"Lausanne, Grand Vennes"
1774,8591977,"Lausanne, Abeilles"
1775,8592048,"Lausanne, Fourmi"
1775,8591977,"Lausanne, Abeilles"
1775,8592099,"Lausanne, Praz-Berthoud"
1776,8592128,"Lausanne, Vennes"
1777,8592101,"Lausanne, Praz-Séchaud"
1778,8592101,"Lausanne, Praz-Séchaud"
1779,8579247,"Montblesson, Centenaire"
1780,8579249,"Pully, Monts-de-Pully"
1781,8579249,"Pully, Monts-de-Pully"
1782,8592194,"Pully, Ravessoud"
1783,8504172,"Savigny, Claie-aux-Moines"
1784,8592233,"Savigny, Publoz"
1785,8592233,"Savigny, Publoz"
1786,8592228,"Savigny, ancienne poste"
1787,8504173,"Savigny, centre"
1788,8592232,"Savigny, Palaz"
1789,8592230,"Savigny, Crêt-Rouge"
1790,8582772,"Forel (Lavaux), Grand Champ"
1791,8591975,"Forel (Lavaux), Les Confréries"
1792,8579251,"Forel (Lavaux), Cornes de Cerf"
1792,8591975,"Forel (Lavaux), Les Confréries"
1793,8579251,"Forel (Lavaux), Cornes de Cerf"
1794,8582199,"Les Thioleyres, village"
1795,8582199,"Les Thioleyres, village"
1796,8582199,"Les Thioleyres, village"
1797,8578927,"Palézieux, zone ind. En Grivaz"
1797,8570440,"Palézieux, gare"
1797,8504014,Palézieux
1798,8504014,Palézieux
1798,8570440,"Palézieux, gare"
1799,8570442,"Ecoteaux, laiterie"
1800,8570442,"Ecoteaux, laiterie"
1801,8570120,"Bière, casernes"
1802,8570120,"Bière, casernes"
1803,8570121,"Bière, La Tuilerie"
1804,8570122,"Bière, Praz-Béné"
1805,8501085,Ballens-Froideville
1806,8501082,Chardonney-Château
1807,8501082,Chardonney-Château
1808,8501092,Bussy-Chardonney
1809,8570074,"Vaux-sur-Morges, village"
1810,8570074,"Vaux-sur-Morges, village"
1811,8592285,"Vaux-sur-Morges, bif. Bugnon"
1812,8504655,"Monnaz, village"
1813,8570098,"Echichens, Haute-Pierre"
1814,8570098,"Echichens, Haute-Pierre"
1815,8504652,"Echichens, village"
1816,8592255,"Lonay, Vozy"
1817,8588875,"Echandens, centre"
1818,8595213,"Echandens, collège"
1818,8588875,"Echandens, centre"
1819,8592244,"Echandens, Chocolatière"
1820,8592248,"Ecublens VD, Larges Pièces"
1821,8591960,"Ecublens VD, Veilloud"
1821,8591957,"Ecublens VD, Stand"
1821,8591955,"Ecublens VD, place de sport"
1822,8501217,"Chavannes-près-Renens, Crochy"
1822,8591960,"Ecublens VD, Veilloud"
1822,8591948,"Ecublens VD, Croset"
1822,8591955,"Ecublens VD, place de sport"
1823,8501217,"Chavannes-près-Renens, Crochy"
1823,8593869,"Chavannes-près-Renens,Glycines"
1823,8593868,"Chavannes-près-Renens,Concorde"
1823,8591933,"Chavannes-près-Renens, Planta"
1824,8592209,"Renens VD, Censuy"
1824,8592200,"Renens VD, 1er Août"
1824,8588983,"Renens VD, gare sud"
1824,8593866,"Chavannes-p.-R., Préfaully"
1824,8593869,"Chavannes-près-Renens,Glycines"
1825,8592209,"Renens VD, Censuy"
1825,8592221,"Renens VD, Sous l'Eglise"
1825,8592218,"Renens VD, Caudray"
1825,8592213,"Renens VD, Hôtel-de-Ville"
1826,8592223,"Renens VD, village"
1827,8592211,"Renens VD, Florissant"
1827,8592180,"Prilly, Grand Vigne"
1827,8592207,"Renens VD, Broye"
1828,8592181,"Prilly, Huttins"
1828,8592173,"Prilly, centre"
1828,8592180,"Prilly, Grand Vigne"
1828,8501162,Union-Prilly
1829,8592181,"Prilly, Huttins"
1829,8591993,"Lausanne, Béthanie"
1829,8592094,"Lausanne, Pierrefleur"
1829,8592087,"Lausanne, Parc Rivier"
1829,8501162,Union-Prilly
1829,8592107,"Lausanne, Rapille"
1829,8592124,"Lausanne, Valency"
1830,8592087,"Lausanne, Parc Rivier"
1830,8591987,"Lausanne, Beau-Site"
1830,8592057,"Lausanne, Grey"
1830,8592056,"Lausanne, Grattapaille"
1830,8592088,"Lausanne, Parc Vélodrome"
1830,8591992,"Lausanne, Bergières"
1830,8591998,"Lausanne, Boisy"
1830,8592094,"Lausanne, Pierrefleur"
1831,8592085,"Lausanne, Oiseaux"
1831,8592132,"Lausanne, Vieux-Moulin"
1831,8592088,"Lausanne, Parc Vélodrome"
1831,8592003,"Lausanne, casernes"
1831,8592116,"Lausanne, Stade Olympique"
1832,8592111,"Lausanne, Rouvraie"
1832,8592132,"Lausanne, Vieux-Moulin"
1832,8592082,"Lausanne, Motte"
1832,8592047,"Lausanne, Forêt"
1832,8592085,"Lausanne, Oiseaux"
1832,8592003,"Lausanne, casernes"
1833,8592067,"Lausanne, Lisière"
1833,8592016,"Lausanne, Chocolatière"
1833,8592115,"Lausanne, Signal"
1834,8592131,"Lausanne, Victor-Ruffy"
1834,8579238,"Lausanne, Sallaz"
1834,8592099,"Lausanne, Praz-Berthoud"
1834,8592118,"Lausanne, St-Etienne"
1835,8592008,"Lausanne, Champ-Rond"
1835,8592127,"Lausanne, Valmont"
1835,8592118,"Lausanne, St-Etienne"
1835,8592131,"Lausanne, Victor-Ruffy"
1835,8592099,"Lausanne, Praz-Berthoud"
1836,8579245,"Lausanne, Le Foyer"
1836,8592025,"Lausanne, Craivavers"
1836,8592127,"Lausanne, Valmont"
1837,8592002,"Lausanne, Boveresses"
1837,8579246,"Lausanne, Rovéréaz"
1838,8579247,"Montblesson, Centenaire"
1839,8579248,"Pully, Trois-Chasseurs"
1839,8579249,"Pully, Monts-de-Pully"
1840,8592194,"Pully, Ravessoud"
1841,8504172,"Savigny, Claie-aux-Moines"
1842,8592228,"Savigny, ancienne poste"
1843,8504173,"Savigny, centre"
1844,8504173,"Savigny, centre"
1845,8582773,"Forel (Lavaux), Le Plane"
1846,8582773,"Forel (Lavaux), Le Plane"
1847,8582772,"Forel (Lavaux), Grand Champ"
1848,8579251,"Forel (Lavaux), Cornes de Cerf"
1849,8579251,"Forel (Lavaux), Cornes de Cerf"
1850,8582199,"Les Thioleyres, village"
1851,8582199,"Les Thioleyres, village"
1852,8504690,"Granges (Veveyse), Sokymat"
1852,8577713,"Granges (Veveyse), Le Rupan"
1853,8504690,"Granges (Veveyse), Sokymat"
1853,8577713,"Granges (Veveyse), Le Rupan"
1854,8577713,"Granges (Veveyse), Le Rupan"
1855,8570440,"Palézieux, gare"
1856,8570442,"Ecoteaux, laiterie"
